sea_state_id,hs_m,tp_s,heading_deg,metric,mean,standard_deviation,p50,p95,p95_bootstrap_ci_lower,p95_bootstrap_ci_upper,p99,maximum
Hs1_Tp10,1.0,10.0,30.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.21245456922267664,0.028714045338174732,0.20990956464799262,0.26247162066672725,0.2563596048140462,0.26740204816295066,0.28538597215871997,0.3192329480376688
Hs1_Tp10,1.0,10.0,30.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.18240076869960825,0.024401480870333066,0.1803367487744173,0.2241508377231827,0.2205512361397536,0.22870480732662252,0.24595194469767748,0.2767082110039546
Hs1_Tp10,1.0,10.0,30.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.21925339837570187,0.027883568645094167,0.2164647306168732,0.2669332393019234,0.26283094213813235,0.2702213041127249,0.29008717402268014,0.3226726677441551
Hs1_Tp10,1.0,10.0,30.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.24352984790618565,0.03155071791909894,0.24105000438813895,0.29978503885304647,0.29408758876094937,0.3025312776245265,0.32753533262529455,0.37247269411756323
Hs1_Tp10,1.0,10.0,30.0,four_feet.max_vertical_span_m,0.22062249499774456,0.03000326923351791,0.2183087631452411,0.27487092285314535,0.2685559265269724,0.27928482904390495,0.30244287073071524,0.34733043099613425
Hs1_Tp10,1.0,10.0,30.0,four_feet.max_vertical_velocity_span_m_s,0.13980888221540358,0.018947390829920138,0.13808167065085072,0.17373148832475788,0.17007508784490677,0.17901251828502185,0.19115256744253556,0.22118182997352012
Hs1_Tp10,1.0,10.0,30.0,platform.max_tilt_deg,1.0102012748406455,0.13670343078866762,0.9988708954295877,1.2510504683824086,1.2298975826727765,1.280726681121926,1.3960863728311654,1.5914824013933757
Hs1_Tp10,1.0,10.0,30.0,platform.max_tilt_rate_deg_s,0.643035401429811,0.08686591725449119,0.6319112417106127,0.796491821228752,0.7848321664279622,0.8217333953360403,0.8768334507042465,1.0166434626637537
Hs1_Tp10,1.0,10.0,30.0,deck_edge.minimum_dynamic_elevation_m,-1.2071468774764655,0.1633838353137784,-1.195553313908396,-0.9731482212287471,-0.990233550184179,-0.9567826370906785,-0.8970566262750508,-0.7931361914426844
Hs1_Tp10,1.0,10.0,30.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp10,1.0,10.0,60.0,landing_center.max_abs_vertical_velocity_m_s,0.3279545652239124,0.04300017671335042,0.32341197899059093,0.40095677040567235,0.3964407358213421,0.41011635026044124,0.4467963206684864,0.4998521968928581
Hs1_Tp10,1.0,10.0,60.0,leg_1.max_abs_vertical_velocity_m_s,0.3601822703721385,0.0479415249242546,0.35561320104612804,0.44304357506869807,0.43733450819814873,0.4514073700290713,0.4923772659472212,0.5528165511455349
Hs1_Tp10,1.0,10.0,60.0,leg_2.max_abs_vertical_velocity_m_s,0.34003951513631403,0.04537360854800846,0.33552818182717564,0.41842175462164105,0.41383369691656796,0.4263642315905662,0.46344000255227524,0.5260105408081173
Hs1_Tp10,1.0,10.0,60.0,leg_3.max_abs_vertical_velocity_m_s,0.34638779370798717,0.04398817805460161,0.34332054605966805,0.42447068689386164,0.416486782559973,0.4314594871486343,0.46699062363078064,0.5095339696135658
Hs1_Tp10,1.0,10.0,60.0,leg_4.max_abs_vertical_velocity_m_s,0.3232807150976056,0.04168594889790143,0.32008629716013803,0.3938300777323123,0.3883899034340443,0.4030844463768735,0.4371923355655081,0.4792685227224014
Hs1_Tp10,1.0,10.0,60.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.4182801462208827,0.05553166133913474,0.4142454023920109,0.5193745358487439,0.5103293508880151,0.527516074839957,0.5677484509985072,0.6380262823903903
Hs1_Tp10,1.0,10.0,60.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.3251336960183632,0.041202457234085006,0.32251263267456576,0.39680756972218917,0.3911825772233513,0.40320198934830104,0.43508029223166866,0.46694125558727917
Hs1_Tp10,1.0,10.0,60.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.3556834192394703,0.04784629832960492,0.35069818058263014,0.43974044396265655,0.43358470601333343,0.4476302847717028,0.4844063900066392,0.5520822494248777
Hs1_Tp10,1.0,10.0,60.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.3946031783419564,0.04945592868079668,0.3915424577202713,0.4812537415357983,0.47268200055970516,0.4928848622747836,0.5271622637451145,0.5631272829461296
Hs1_Tp10,1.0,10.0,60.0,four_feet.max_vertical_span_m,0.3796478380740062,0.050015657901966076,0.373023230161209,0.4734899854857868,0.4654445773143799,0.47995309673724484,0.5169289031016854,0.5558723993741722
Hs1_Tp10,1.0,10.0,60.0,four_feet.max_vertical_velocity_span_m_s,0.2569813368629015,0.03402952820576912,0.2539708044584156,0.31886284821088473,0.3149328698557324,0.32266561880823813,0.3522818849344044,0.3735388626566388
Hs1_Tp10,1.0,10.0,60.0,platform.max_tilt_deg,1.651828965254121,0.21785285263618162,1.625070921895686,2.060785219468169,2.022578423504292,2.0890400464864376,2.2372296138898773,2.450457161104547
Hs1_Tp10,1.0,10.0,60.0,platform.max_tilt_rate_deg_s,1.1232808036062762,0.1489294283887255,1.1118064097105207,1.3934127004315366,1.3775023415575354,1.407664790709293,1.531927776177683,1.6574261361643887
Hs1_Tp10,1.0,10.0,60.0,deck_edge.minimum_dynamic_elevation_m,-1.536321084926168,0.20299858331306433,-1.515521726120441,-1.2335427832428392,-1.258630395760417,-1.219329947513647,-1.1371272658905938,-1.05726541317173
Hs1_Tp10,1.0,10.0,60.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp10,1.0,10.0,90.0,landing_center.max_abs_vertical_velocity_m_s,0.4263702318423331,0.05532704894228139,0.4210218889928945,0.5233807124762206,0.5175097908619493,0.5326944799751038,0.5762591846461238,0.6447089773860375
Hs1_Tp10,1.0,10.0,90.0,leg_1.max_abs_vertical_velocity_m_s,0.4690473617233589,0.06263531193538577,0.4633442089404476,0.58336470888806,0.5734823220965987,0.5947973247461597,0.6352204484279228,0.7185517732941191
Hs1_Tp10,1.0,10.0,90.0,leg_2.max_abs_vertical_velocity_m_s,0.46904736172335887,0.06263531193538577,0.46334420894044753,0.5833647088880602,0.5745012051101881,0.5947611908963811,0.6352204484279229,0.7185517732941191
Hs1_Tp10,1.0,10.0,90.0,leg_3.max_abs_vertical_velocity_m_s,0.4480138542815033,0.055045781223541694,0.44417002942049943,0.5426369308999466,0.5362880473319391,0.5548550899672513,0.5982746679355772,0.6543911265104075
Hs1_Tp10,1.0,10.0,90.0,leg_4.max_abs_vertical_velocity_m_s,0.4480138542815033,0.055045781223541694,0.44417002942049943,0.5426369308999469,0.5362880473319392,0.5548752576100359,0.5982746679355773,0.6543911265104074
Hs1_Tp10,1.0,10.0,90.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.5453756330791314,0.07225191679940214,0.5383949513174627,0.6798315024553463,0.6656289439116313,0.6931837977741397,0.739855866781677,0.8074457194410397
Hs1_Tp10,1.0,10.0,90.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.5065586927843049,0.06135208778638278,0.5016994513944786,0.6128458621855136,0.6016577262954448,0.6243096471691996,0.6687025406961662,0.7502682480146292
Hs1_Tp10,1.0,10.0,90.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.5453756330791314,0.07225191679940211,0.5383949513174626,0.6798315024553463,0.6650627374426216,0.6931748497495631,0.7398558667816774,0.8074457194410395
Hs1_Tp10,1.0,10.0,90.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.5065586927843048,0.06135208778638276,0.5016994513944785,0.6128458621855133,0.6015395268901081,0.6243096471691993,0.6687025406961657,0.7502682480146291
Hs1_Tp10,1.0,10.0,90.0,four_feet.max_vertical_span_m,0.45442302198438894,0.060118523775819964,0.4492294468243425,0.5593381801780779,0.5532591027413515,0.5690305033294937,0.6132744287875395,0.6882843218877236
Hs1_Tp10,1.0,10.0,90.0,four_feet.max_vertical_velocity_span_m_s,0.32639031934587026,0.04325377286299323,0.3232229481135829,0.40577101178058084,0.3981775305221247,0.41007619319954214,0.4468718415256279,0.49649401781257524
Hs1_Tp10,1.0,10.0,90.0,platform.max_tilt_deg,2.658172133487115,0.35166656810085023,2.627792033677645,3.271879046206948,3.236492725437132,3.342978082323886,3.587382060144102,4.026156501421433
Hs1_Tp10,1.0,10.0,90.0,platform.max_tilt_rate_deg_s,1.9092378897012796,0.2530152922061675,1.8907101797509582,2.373579558935871,2.3290548496423535,2.39876295133425,2.6140010935104026,2.9042687072262408
Hs1_Tp10,1.0,10.0,90.0,deck_edge.minimum_dynamic_elevation_m,-1.405146773039894,0.18365753588426237,-1.3852044450803602,-1.144316889042083,-1.1631159177784154,-1.124399751606213,-1.0503454069553313,-0.9770954112490968
Hs1_Tp10,1.0,10.0,90.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp10,1.0,10.0,120.0,landing_center.max_abs_vertical_velocity_m_s,0.3279545652239124,0.04300017671335042,0.32341197899059093,0.40095677040567235,0.39670869014498156,0.41019529415965994,0.4467963206684864,0.4998521968928581
Hs1_Tp10,1.0,10.0,120.0,leg_1.max_abs_vertical_velocity_m_s,0.3400395151363141,0.04537360854800846,0.33552818182717564,0.4184217546216411,0.4138668716904267,0.4263642315905662,0.4634400025522753,0.5260105408081173
Hs1_Tp10,1.0,10.0,120.0,leg_2.max_abs_vertical_velocity_m_s,0.3601822703721385,0.0479415249242546,0.355613201046128,0.443043575068698,0.43735375011038063,0.4514073700290713,0.4923772659472212,0.5528165511455349
Hs1_Tp10,1.0,10.0,120.0,leg_3.max_abs_vertical_velocity_m_s,0.32328071509760564,0.04168594889790143,0.32008629716013803,0.3938300777323123,0.3884196490438744,0.40351968996291265,0.4371923355655081,0.47926852272240145
Hs1_Tp10,1.0,10.0,120.0,leg_4.max_abs_vertical_velocity_m_s,0.34638779370798717,0.043988178054601604,0.343320546059668,0.42447068689386164,0.41643366038938173,0.43145713452920753,0.46699062363078064,0.5095339696135658
Hs1_Tp10,1.0,10.0,120.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.3556834192394703,0.04784629832960492,0.3506981805826302,0.43974044396265655,0.43358470601333343,0.4474994755318963,0.4844063900066392,0.5520822494248778
Hs1_Tp10,1.0,10.0,120.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.3946031783419564,0.04945592868079668,0.3915424577202713,0.48125374153579825,0.47405185865251354,0.49281182384679934,0.5271622637451144,0.5631272829461296
Hs1_Tp10,1.0,10.0,120.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.4182801462208827,0.055531661339134744,0.41424540239201085,0.5193745358487438,0.5104664598366694,0.5261532391371547,0.5677484509985072,0.6380262823903903
Hs1_Tp10,1.0,10.0,120.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.3251336960183633,0.041202457234085006,0.32251263267456576,0.3968075697221893,0.3911331749712457,0.40320198934830104,0.43508029223166866,0.46694125558727917
Hs1_Tp10,1.0,10.0,120.0,four_feet.max_vertical_span_m,0.3796478380740062,0.050015657901966076,0.373023230161209,0.47348998548578675,0.4654412041315363,0.47995448586969636,0.5169289031016854,0.5558723993741721
Hs1_Tp10,1.0,10.0,120.0,four_feet.max_vertical_velocity_span_m_s,0.2569813368629015,0.03402952820576911,0.2539708044584156,0.3188628482108848,0.31494691733066377,0.32266561880823813,0.35228188493440443,0.3735388626566388
Hs1_Tp10,1.0,10.0,120.0,platform.max_tilt_deg,1.651828965254121,0.21785285263618162,1.625070921895686,2.060785219468169,2.0227306100924483,2.089045987620863,2.2372296138898773,2.450457161104547
Hs1_Tp10,1.0,10.0,120.0,platform.max_tilt_rate_deg_s,1.1232808036062762,0.1489294283887255,1.1118064097105207,1.3934127004315366,1.3747579919613147,1.408038140841832,1.531927776177683,1.6574261361643887
Hs1_Tp10,1.0,10.0,120.0,deck_edge.minimum_dynamic_elevation_m,-1.5363210849261681,0.20299858331306436,-1.515521726120441,-1.2335427832428392,-1.2586796221165537,-1.2193250294851439,-1.1371272658905938,-1.05726541317173
Hs1_Tp10,1.0,10.0,120.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp10,1.0,10.0,150.0,landing_center.max_abs_vertical_velocity_m_s,0.18829665433531106,0.024809356801921856,0.1855643331752848,0.23137799010151186,0.22810565508779806,0.23615656646901761,0.2509692337349068,0.27601015510474314
Hs1_Tp10,1.0,10.0,150.0,leg_1.max_abs_vertical_velocity_m_s,0.20274463431389836,0.026100319679187425,0.19974317797407895,0.24681264841076903,0.24399604870614167,0.25123313147031356,0.26708343039094506,0.29823996237732303
Hs1_Tp10,1.0,10.0,150.0,leg_2.max_abs_vertical_velocity_m_s,0.19099796386940415,0.025671575762686746,0.18894938685924956,0.23639918357076828,0.23088983470570046,0.24003714163546203,0.2563739385614505,0.28197167307533466
Hs1_Tp10,1.0,10.0,150.0,leg_3.max_abs_vertical_velocity_m_s,0.18126553409233445,0.024256474421966524,0.17885519239258854,0.2232593276151452,0.21958669531819103,0.22758515259692763,0.24431839686255374,0.26744877301009395
Hs1_Tp10,1.0,10.0,150.0,leg_4.max_abs_vertical_velocity_m_s,0.21062089232334888,0.027261321994092955,0.20844224299772857,0.2581806323782336,0.2544701030093295,0.2611486473361813,0.280634705788643,0.3161703001333571
Hs1_Tp10,1.0,10.0,150.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.21925339837570187,0.027883568645094167,0.21646473061687324,0.2669332393019234,0.2628311640507757,0.2702213041127248,0.2900871740226801,0.32267266774415504
Hs1_Tp10,1.0,10.0,150.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.24352984790618565,0.031550717919098935,0.24105000438813895,0.2997850388530464,0.29409475909739924,0.3026165975532868,0.32753533262529455,0.37247269411756323
Hs1_Tp10,1.0,10.0,150.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.21245456922267664,0.028714045338174732,0.2099095646479926,0.2624716206667272,0.2569724271516519,0.26716638551023525,0.2853859721587199,0.3192329480376688
Hs1_Tp10,1.0,10.0,150.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.18240076869960825,0.024401480870333066,0.1803367487744173,0.22415083772318267,0.22090110053874837,0.22870480732662252,0.24595194469767748,0.27670821100395465
Hs1_Tp10,1.0,10.0,150.0,four_feet.max_vertical_span_m,0.22062249499774453,0.030003269233517902,0.21830876314524106,0.27487092285314524,0.2685753053695942,0.27928482904390495,0.30244287073071513,0.34733043099613414
Hs1_Tp10,1.0,10.0,150.0,four_feet.max_vertical_velocity_span_m_s,0.13980888221540358,0.018947390829920138,0.1380816706508507,0.17373148832475785,0.17006610492391033,0.1790125182850218,0.19115256744253548,0.2211818299735201
Hs1_Tp10,1.0,10.0,150.0,platform.max_tilt_deg,1.0102012748406453,0.1367034307886676,0.9988708954295878,1.2510504683824084,1.225323420747947,1.2771900157350735,1.396086372831165,1.5914824013933753
Hs1_Tp10,1.0,10.0,150.0,platform.max_tilt_rate_deg_s,0.643035401429811,0.08686591725449119,0.6319112417106127,0.796491821228752,0.7848325986678862,0.8240527837408562,0.8768334507042466,1.0166434626637537
Hs1_Tp10,1.0,10.0,150.0,deck_edge.minimum_dynamic_elevation_m,-1.2071468774764658,0.1633838353137784,-1.195553313908396,-0.9731482212287476,-0.9903295104435879,-0.9567839980218005,-0.8970566262750503,-0.7931361914426849
Hs1_Tp10,1.0,10.0,150.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp10,1.0,10.0,180.0,landing_center.max_abs_vertical_velocity_m_s,0.14641177418333978,0.018650972031169378,0.14433983022643232,0.17965199906082982,0.17704180786901155,0.18302816416927276,0.19249032493190002,0.2084125784870933
Hs1_Tp10,1.0,10.0,180.0,leg_1.max_abs_vertical_velocity_m_s,0.16994159746264226,0.02154098799356464,0.16812893799730777,0.20789952790482324,0.20531433458104786,0.21072614056278036,0.2238890652120492,0.2419945574535813
Hs1_Tp10,1.0,10.0,180.0,leg_2.max_abs_vertical_velocity_m_s,0.13788775616382873,0.018213038941702137,0.13626393597798925,0.1697033617421592,0.16794250132075594,0.17199252182825578,0.18213942718078843,0.20180282185456125
Hs1_Tp10,1.0,10.0,180.0,leg_3.max_abs_vertical_velocity_m_s,0.13788775616382826,0.018213038941702106,0.13626393597798886,0.16970336174215925,0.16795248925577336,0.17197797273119475,0.1821394271807864,0.20180282185456086
Hs1_Tp10,1.0,10.0,180.0,leg_4.max_abs_vertical_velocity_m_s,0.16994159746264187,0.021540987993564593,0.16812893799730672,0.207899527904823,0.20531415355198362,0.21078009363861075,0.22388906521204938,0.24199455745358106
Hs1_Tp10,1.0,10.0,180.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.197425271228309,0.025042758498922485,0.19561268187465475,0.24005619788789662,0.23709358232152103,0.2454919846680732,0.2590395321158492,0.28784414103435824
Hs1_Tp10,1.0,10.0,180.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.19742527122830836,0.02504275849892245,0.1956126818746553,0.240056197887897,0.2372807057145889,0.24515716054522635,0.2590395321158504,0.2878441410343581
Hs1_Tp10,1.0,10.0,180.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.14494507527309866,0.0194713471515185,0.1432740976908657,0.17946393907348615,0.17682480525705938,0.18172344124280837,0.1920000909855384,0.21477626336515507
Hs1_Tp10,1.0,10.0,180.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.14494507527309775,0.01947134715151842,0.14327409769086652,0.17946393907348754,0.1767242132107872,0.18171771157263775,0.19200009098553392,0.21477626336515426
Hs1_Tp10,1.0,10.0,180.0,four_feet.max_vertical_span_m,0.15925686494425542,0.021661712345110093,0.157263508378446,0.19737045504441492,0.19269843151514202,0.20135579986378135,0.21944789941878753,0.25108179787482987
Hs1_Tp10,1.0,10.0,180.0,four_feet.max_vertical_velocity_span_m_s,0.100277351139434,0.01364459216127204,0.09903693369869776,0.12477034528911876,0.12142405258169522,0.12762308219348859,0.13836597648792787,0.15900833109447568
Hs1_Tp10,1.0,10.0,180.0,platform.max_tilt_deg,0.931581676061918,0.12671136217513979,0.9199214286294748,1.1545291901842878,1.1270943700876426,1.177841681032384,1.2836723994308181,1.4687166055588727
Hs1_Tp10,1.0,10.0,180.0,platform.max_tilt_rate_deg_s,0.5865778086126575,0.07981478248506525,0.579321919462372,0.7298509073875519,0.7102765865564445,0.7465381467581527,0.8093792900650532,0.9301278638170488
Hs1_Tp10,1.0,10.0,180.0,deck_edge.minimum_dynamic_elevation_m,-1.0503870913983062,0.14273866154131604,-1.0405203642054297,-0.8379979946952386,-0.8525315264800257,-0.8283429433610755,-0.7739622830583195,-0.6575776826022413
Hs1_Tp10,1.0,10.0,180.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs2_Tp6,2.0,6.0,0.0,landing_center.max_abs_vertical_velocity_m_s,0.06101860387424903,0.007538446738801704,0.06061650367234882,0.0746814749813256,0.07327862870685051,0.0755662175063521,0.08021636779719689,0.09221613932467566
Hs2_Tp6,2.0,6.0,0.0,leg_1.max_abs_vertical_velocity_m_s,0.0449197128730203,0.00547142898556622,0.04480203138474595,0.05496714361844602,0.053612869938592995,0.055925439317769256,0.05897377836978317,0.0679202166096155
Hs2_Tp6,2.0,6.0,0.0,leg_2.max_abs_vertical_velocity_m_s,0.07805546064156574,0.00969514152736751,0.07704350299540225,0.09519726476284804,0.09358682553280537,0.0966701872891947,0.1027198328348556,0.12014738950823806
Hs2_Tp6,2.0,6.0,0.0,leg_3.max_abs_vertical_velocity_m_s,0.07805546064156509,0.0096951415273674,0.07704350299540345,0.09519726476284815,0.09358682553280392,0.09662422148192443,0.10271983283485255,0.12014738950823553
Hs2_Tp6,2.0,6.0,0.0,leg_4.max_abs_vertical_velocity_m_s,0.04491971287301964,0.005471428985566083,0.04480203138474467,0.05496714361844571,0.05360711701972673,0.05592145201117751,0.05897377836978112,0.06792021660961492
Hs2_Tp6,2.0,6.0,0.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.03307523817288427,0.003967834951416913,0.032829516059375834,0.04012409801247748,0.0392483080069171,0.04071834419366191,0.042827320473112794,0.048910272312465336
Hs2_Tp6,2.0,6.0,0.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.0330752381728831,0.00396783495141663,0.032829516059372704,0.040124098012474865,0.0393997351704055,0.04072070196640838,0.04282732047311022,0.04891027231246524
Hs2_Tp6,2.0,6.0,0.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.09262244705232754,0.011538074031703833,0.0914883599280884,0.11256675342372348,0.11121186285366619,0.11504577110425755,0.12253007384011973,0.14501672671237212
Hs2_Tp6,2.0,6.0,0.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.09262244705232638,0.01153807403170364,0.09148835992808847,0.11256675342372384,0.11121186285366745,0.11504528789209882,0.12253007384011437,0.14501672671236746
Hs2_Tp6,2.0,6.0,0.0,four_feet.max_vertical_span_m,0.04204633673997418,0.005154120955801666,0.04131740836694085,0.051526457150564114,0.05046322257473004,0.05214965840862147,0.05685528861538659,0.06831697892120968
Hs2_Tp6,2.0,6.0,0.0,four_feet.max_vertical_velocity_span_m_s,0.03616175829012752,0.004448572699918682,0.03557633706268265,0.044096360474333955,0.04343236875170625,0.044580441852488585,0.047751096405276035,0.05937587284590484
Hs2_Tp6,2.0,6.0,0.0,platform.max_tilt_deg,0.24595232906411088,0.030149310300138163,0.2416884229793284,0.3014068079932192,0.29542818291837997,0.30503973848562727,0.33257809689926404,0.3996238764915044
Hs2_Tp6,2.0,6.0,0.0,platform.max_tilt_rate_deg_s,0.21153016800282828,0.026022167479713507,0.20810571475582992,0.2579440541749248,0.2540422384840802,0.2608094673843535,0.2793226303845177,0.3473223911747016
Hs2_Tp6,2.0,6.0,0.0,deck_edge.minimum_dynamic_elevation_m,-0.31344833465854255,0.0392069344898317,-0.3087475305331049,-0.2580490801575403,-0.2620454107533008,-0.2543932622359648,-0.24201451769334437,-0.21910538180965755
Hs2_Tp6,2.0,6.0,0.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs2_Tp6,2.0,6.0,30.0,landing_center.max_abs_vertical_velocity_m_s,0.05743655136031809,0.007339965868033079,0.05658092055690987,0.06958305049231062,0.06880814995736287,0.07161326463602506,0.07851094749988229,0.09404219037739803
Hs2_Tp6,2.0,6.0,30.0,leg_1.max_abs_vertical_velocity_m_s,0.0431627035228505,0.005456862484659456,0.04245132892330929,0.05320719119118894,0.051884773265398525,0.053924857023285026,0.057750816692102414,0.07058529783929578
Hs2_Tp6,2.0,6.0,30.0,leg_2.max_abs_vertical_velocity_m_s,0.0725923508637183,0.009281198006690417,0.07159287453507762,0.08858362441695443,0.08735127251701127,0.08989272642006671,0.09802840046579077,0.11605427572033122
Hs2_Tp6,2.0,6.0,30.0,leg_3.max_abs_vertical_velocity_m_s,0.07930634928807145,0.01010307424905119,0.07802370697965905,0.09681171435084751,0.09575156810344389,0.09821470006524216,0.10850215288304481,0.1288964294993734
Hs2_Tp6,2.0,6.0,30.0,leg_4.max_abs_vertical_velocity_m_s,0.04967595370383279,0.006352753603155408,0.04926667735452918,0.060759690169756596,0.05980249873983822,0.06240323294418162,0.06740935887796383,0.07658259484733496
Hs2_Tp6,2.0,6.0,30.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.04297980518349181,0.0052913196410286,0.042286811460564316,0.05292300039786934,0.05169755033686992,0.053668711778010594,0.055900956818282395,0.07151231605653971
Hs2_Tp6,2.0,6.0,30.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.051952086759988546,0.006514509784471883,0.051391965440704235,0.06353906685758533,0.06274662810170309,0.06464955150330175,0.06979959936009361,0.07636758132024865
Hs2_Tp6,2.0,6.0,30.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.0881477911143936,0.011168068994739292,0.08698216855513584,0.10833896679306587,0.10670275080705026,0.11003958252757115,0.11877226770208381,0.13715558299193426
Hs2_Tp6,2.0,6.0,30.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.09994798711199888,0.012690637838783159,0.09811569188679178,0.12185144370003437,0.12031459806733757,0.12311455228272183,0.13553496931071857,0.16059903507905637
Hs2_Tp6,2.0,6.0,30.0,four_feet.max_vertical_span_m,0.06497785928663584,0.00782187722136521,0.06434424932436027,0.07838578953970585,0.07750863549991004,0.07963844303852573,0.08613586575007108,0.09952960064808658
Hs2_Tp6,2.0,6.0,30.0,four_feet.max_vertical_velocity_span_m_s,0.05608731323489903,0.00680907027104537,0.05548063483185584,0.06749387437987164,0.06691463759353243,0.06912931519109643,0.07493447484824281,0.08647541861750527
Hs2_Tp6,2.0,6.0,30.0,platform.max_tilt_deg,0.28823564784487055,0.03346658971947889,0.28533822805251974,0.34926939776402677,0.3431672147335034,0.3535795650812722,0.376930190594002,0.454444638187453
Hs2_Tp6,2.0,6.0,30.0,platform.max_tilt_rate_deg_s,0.2432778600707278,0.02837014938134782,0.24092104127199665,0.292835140420747,0.2862636830573274,0.29844331242231886,0.3205084874999297,0.3795148401837965
Hs2_Tp6,2.0,6.0,30.0,deck_edge.minimum_dynamic_elevation_m,-0.36542650077092304,0.045041002604275,-0.35963349731618743,-0.30258501979281366,-0.30593632768309903,-0.297916918757012,-0.283114068668055,-0.2462989913592475
Hs2_Tp6,2.0,6.0,30.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs2_Tp6,2.0,6.0,60.0,landing_center.max_abs_vertical_velocity_m_s,0.0978181641746903,0.01270553614337901,0.09636215972004922,0.12088228010370834,0.11842942175631439,0.12238827390714618,0.1345239623944624,0.1499562827647012
Hs2_Tp6,2.0,6.0,60.0,leg_1.max_abs_vertical_velocity_m_s,0.09909450071159039,0.012690250560792541,0.09824237539777611,0.12155208566281579,0.11962378215635966,0.12358148596679328,0.13338009511845794,0.15315922795815579
Hs2_Tp6,2.0,6.0,60.0,leg_2.max_abs_vertical_velocity_m_s,0.09341193014105482,0.011713516193715306,0.09249128484354643,0.11500287883598236,0.1129020101174179,0.11654745374278125,0.12344388868545499,0.15077779386564694
Hs2_Tp6,2.0,6.0,60.0,leg_3.max_abs_vertical_velocity_m_s,0.14108696200698145,0.01840596541109735,0.13897642127525484,0.1743175417468908,0.1715277046850005,0.17826293733281307,0.19282836682461668,0.20833397331158532
Hs2_Tp6,2.0,6.0,60.0,leg_4.max_abs_vertical_velocity_m_s,0.11264548863627226,0.014994433598344452,0.11055154308383328,0.1413976087338176,0.13883836402624655,0.14351552058640546,0.15431820143956956,0.1675542060868585
Hs2_Tp6,2.0,6.0,60.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.13557093244586618,0.017491619118745406,0.1338111180050998,0.16631049016284719,0.1629988972389186,0.17107280096716657,0.18441736938781975,0.20892964810223255
Hs2_Tp6,2.0,6.0,60.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.13087218316258695,0.017537324498926105,0.1287924918341472,0.16449141368042516,0.16094230959871916,0.16841477113167913,0.1788267079843646,0.20157855333055896
Hs2_Tp6,2.0,6.0,60.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.09895293913407878,0.012714068897872844,0.09780772280098582,0.12111911922839433,0.11957087296613285,0.12328254224609474,0.1345410368719226,0.15943907502158078
